Temperatura,Vibracion,Uso,RiskScore,Estado_Codigo,Estado_Nombre
80.42,3.55,98.16,0.6718,2,FALLA_PROBABLE
60.5,7.85,72.94,0.6596,2,FALLA_PROBABLE
56.72,8.07,84.93,0.6785,2,FALLA_PROBABLE
82.45,7.81,91.6,0.8145,2,FALLA_PROBABLE
66.72,4.95,78.32,0.6027,1,PREVENTIVO
75.37,5.54,70.91,0.6479,2,FALLA_PROBABLE
87.69,6.36,76.48,0.7523,2,FALLA_PROBABLE
57.74,5.34,78.4,0.5716,2,FALLA_PROBABLE
84.22,6.85,71.09,0.7385,2,FALLA_PROBABLE
57.47,5.22,63.61,0.5292,2,FALLA_PROBABLE
82.61,7.28,97.26,0.8109,2,FALLA_PROBABLE
72.18,3.05,77.95,0.5626,1,PREVENTIVO
62.58,6.91,95.29,0.693,2,FALLA_PROBABLE
65.28,5.9,97.99,0.6778,2,FALLA_PROBABLE
82.42,3.81,96.16,0.6857,2,FALLA_PROBABLE
80.19,7.53,81.4,0.7679,2,FALLA_PROBABLE
76.61,3.0,88.78,0.6101,2,FALLA_PROBABLE
71.12,3.74,83.03,0.5942,1,PREVENTIVO
85.26,4.51,92.11,0.7143,2,FALLA_PROBABLE
83.26,9.9,75.75,0.852,2,FALLA_PROBABLE
97.69,8.86,97.21,0.9417,2,FALLA_PROBABLE
99.99,6.35,90.86,0.8493,2,FALLA_PROBABLE
89.79,8.67,92.58,0.8838,2,FALLA_PROBABLE
59.14,9.88,91.11,0.7692,2,FALLA_PROBABLE
58.02,5.82,76.25,0.5845,2,FALLA_PROBABLE
87.9,8.14,94.03,0.8596,2,FALLA_PROBABLE
73.5,5.83,69.3,0.6447,2,FALLA_PROBABLE
65.19,6.93,68.31,0.6393,2,FALLA_PROBABLE
79.04,4.69,97.54,0.7033,2,FALLA_PROBABLE
61.41,8.6,65.19,0.6709,2,FALLA_PROBABLE
85.82,7.3,76.86,0.7769,2,FALLA_PROBABLE
56.23,4.77,75.86,0.5377,1,PREVENTIVO
91.41,4.94,79.46,0.7285,2,FALLA_PROBABLE
56.36,5.19,75.77,0.5529,2,FALLA_PROBABLE
67.11,9.69,69.94,0.7495,2,FALLA_PROBABLE
66.55,6.94,73.46,0.6594,2,FALLA_PROBABLE
59.64,3.76,78.6,0.5264,1,PREVENTIVO
62.67,9.34,86.09,0.7553,2,FALLA_PROBABLE
93.15,7.9,94.56,0.8788,2,FALLA_PROBABLE
82.71,9.28,96.72,0.88,2,FALLA_PROBABLE
62.36,3.06,60.94,0.4714,1,PREVENTIVO
85.33,4.14,60.75,0.6235,2,FALLA_PROBABLE
66.07,5.7,61.04,0.5824,2,FALLA_PROBABLE
83.48,5.8,77.05,0.7129,2,FALLA_PROBABLE
73.84,3.28,97.1,0.6266,2,FALLA_PROBABLE
82.05,9.14,67.53,0.7988,2,FALLA_PROBABLE
90.35,5.21,92.25,0.7648,2,FALLA_PROBABLE
55.66,4.91,98.12,0.5953,2,FALLA_PROBABLE
96.75,7.46,73.08,0.8276,2,FALLA_PROBABLE
86.03,7.87,65.82,0.77,2,FALLA_PROBABLE
74.04,5.92,93.82,0.712,2,FALLA_PROBABLE
84.32,4.22,77.96,0.6643,2,FALLA_PROBABLE
96.27,9.68,82.82,0.9274,2,FALLA_PROBABLE
93.25,8.63,69.05,0.8409,2,FALLA_PROBABLE
92.3,6.05,93.66,0.8075,2,FALLA_PROBABLE
68.98,4.08,63.75,0.5472,1,PREVENTIVO
67.05,8.58,77.91,0.7302,2,FALLA_PROBABLE
98.34,3.59,94.75,0.7542,2,FALLA_PROBABLE
87.28,9.61,95.37,0.9113,2,FALLA_PROBABLE
92.86,9.4,90.85,0.9203,2,FALLA_PROBABLE
57.39,5.9,62.61,0.55,2,FALLA_PROBABLE
64.62,6.74,62.52,0.6154,2,FALLA_PROBABLE
84.28,9.15,79.47,0.8402,2,FALLA_PROBABLE
66.06,4.26,76.32,0.5703,1,PREVENTIVO
92.19,4.48,85.38,0.7313,2,FALLA_PROBABLE
74.26,7.91,95.9,0.7878,2,FALLA_PROBABLE
67.66,8.23,65.1,0.6893,2,FALLA_PROBABLE
84.66,3.43,90.43,0.6695,2,FALLA_PROBABLE
79.37,8.16,76.45,0.7737,2,FALLA_PROBABLE
85.39,6.05,72.11,0.719,2,FALLA_PROBABLE
57.33,9.11,97.74,0.7498,2,FALLA_PROBABLE
88.92,7.32,88.21,0.8214,2,FALLA_PROBABLE
77.96,7.21,95.7,0.7814,2,FALLA_PROBABLE
85.58,8.79,99.28,0.8838,2,FALLA_PROBABLE
70.28,8.71,70.49,0.7324,2,FALLA_PROBABLE
63.11,7.41,98.56,0.7212,2,FALLA_PROBABLE
74.34,8.81,81.32,0.7832,2,FALLA_PROBABLE
93.86,8.64,85.86,0.8864,2,FALLA_PROBABLE
77.34,9.93,63.39,0.7927,2,FALLA_PROBABLE
89.14,8.48,99.96,0.8922,2,FALLA_PROBABLE
67.77,7.98,91.8,0.7477,2,FALLA_PROBABLE
93.11,4.71,90.59,0.757,2,FALLA_PROBABLE
89.86,6.24,70.93,0.7451,2,FALLA_PROBABLE
58.97,9.09,72.69,0.6946,2,FALLA_PROBABLE
71.84,9.14,95.39,0.8175,2,FALLA_PROBABLE
61.24,4.82,90.33,0.6008,2,FALLA_PROBABLE
85.22,5.21,70.78,0.6853,2,FALLA_PROBABLE
87.06,3.55,62.38,0.6154,2,FALLA_PROBABLE
82.76,7.63,85.79,0.7954,2,FALLA_PROBABLE
59.89,7.37,91.29,0.6856,2,FALLA_PROBABLE
70.7,7.14,68.74,0.6753,2,FALLA_PROBABLE
74.78,5.3,91.63,0.6884,2,FALLA_PROBABLE
65.44,5.21,70.91,0.5868,2,FALLA_PROBABLE
68.92,9.76,83.84,0.7959,2,FALLA_PROBABLE
66.26,9.24,90.34,0.7807,2,FALLA_PROBABLE
79.62,7.82,70.17,0.7471,2,FALLA_PROBABLE
55.76,7.09,66.6,0.5935,2,FALLA_PROBABLE
96.0,8.28,64.3,0.8305,2,FALLA_PROBABLE
70.97,9.47,98.23,0.832,2,FALLA_PROBABLE
80.21,4.7,95.22,0.7036,2,FALLA_PROBABLE
70.4,4.32,61.08,0.556,1,PREVENTIVO
56.71,8.31,85.36,0.6879,2,FALLA_PROBABLE
89.36,4.46,67.45,0.6717,2,FALLA_PROBABLE
83.02,9.16,65.69,0.7999,2,FALLA_PROBABLE
95.21,7.77,90.76,0.8749,2,FALLA_PROBABLE
71.55,5.42,97.14,0.6904,2,FALLA_PROBABLE
99.67,8.73,95.52,0.9428,2,FALLA_PROBABLE
68.57,6.48,75.38,0.6583,2,FALLA_PROBABLE
70.53,9.47,81.85,0.7887,2,FALLA_PROBABLE
64.88,9.89,69.18,0.7435,2,FALLA_PROBABLE
65.93,7.06,71.57,0.6558,2,FALLA_PROBABLE
58.22,7.05,74.04,0.6229,2,FALLA_PROBABLE
98.7,6.53,74.14,0.8075,2,FALLA_PROBABLE
75.02,6.08,96.85,0.73,2,FALLA_PROBABLE
90.33,6.71,94.21,0.8219,2,FALLA_PROBABLE
85.55,6.96,79.29,0.7696,2,FALLA_PROBABLE
87.67,8.81,69.69,0.821,2,FALLA_PROBABLE
75.06,4.39,87.28,0.6471,2,FALLA_PROBABLE
58.2,7.22,77.29,0.6368,2,FALLA_PROBABLE
71.26,7.5,94.29,0.7547,2,FALLA_PROBABLE
85.62,5.05,90.23,0.7303,2,FALLA_PROBABLE
83.58,8.12,93.3,0.8353,2,FALLA_PROBABLE
88.92,5.39,76.78,0.7252,2,FALLA_PROBABLE
85.12,7.75,75.09,0.7846,2,FALLA_PROBABLE
76.05,9.27,96.49,0.846,2,FALLA_PROBABLE
75.14,9.58,92.29,0.8415,2,FALLA_PROBABLE
77.84,5.5,78.08,0.6768,2,FALLA_PROBABLE
69.77,8.56,82.09,0.7538,2,FALLA_PROBABLE
56.43,3.93,79.43,0.5181,1,PREVENTIVO
94.87,7.64,65.07,0.8045,2,FALLA_PROBABLE
66.34,8.55,83.42,0.7396,2,FALLA_PROBABLE
57.11,6.24,71.5,0.5827,2,FALLA_PROBABLE
81.15,7.43,93.04,0.7983,2,FALLA_PROBABLE
96.38,4.76,99.82,0.7981,2,FALLA_PROBABLE
63.56,4.17,65.96,0.5288,1,PREVENTIVO
83.31,4.79,95.84,0.7237,2,FALLA_PROBABLE
67.1,7.77,69.42,0.6812,2,FALLA_PROBABLE
59.56,6.39,96.36,0.6622,2,FALLA_PROBABLE
84.37,8.24,60.02,0.7604,2,FALLA_PROBABLE
58.04,3.41,67.83,0.479,1,PREVENTIVO
72.89,9.37,84.42,0.8034,2,FALLA_PROBABLE
98.67,3.5,75.79,0.7055,2,FALLA_PROBABLE
91.25,4.77,65.01,0.6857,2,FALLA_PROBABLE
74.51,9.85,91.07,0.845,2,FALLA_PROBABLE
72.65,7.64,70.98,0.708,2,FALLA_PROBABLE
57.98,3.2,87.78,0.5215,2,FALLA_PROBABLE
64.89,4.28,73.67,0.5585,1,PREVENTIVO
71.5,9.92,88.29,0.8254,2,FALLA_PROBABLE
79.47,3.74,87.39,0.6469,2,FALLA_PROBABLE
95.28,8.26,60.46,0.8166,2,FALLA_PROBABLE
55.23,8.16,63.2,0.6196,2,FALLA_PROBABLE
93.96,4.55,63.62,0.6881,2,FALLA_PROBABLE
62.13,6.98,61.87,0.6096,2,FALLA_PROBABLE
92.76,6.45,62.78,0.7464,2,FALLA_PROBABLE
88.23,9.13,88.45,0.882,2,FALLA_PROBABLE
67.05,9.65,81.99,0.7778,2,FALLA_PROBABLE
56.09,5.08,82.25,0.5638,2,FALLA_PROBABLE
84.85,3.67,79.63,0.652,2,FALLA_PROBABLE
64.55,8.96,72.03,0.7164,2,FALLA_PROBABLE
92.65,4.76,71.23,0.7081,2,FALLA_PROBABLE
60.21,5.67,91.63,0.6284,2,FALLA_PROBABLE
57.76,6.18,85.76,0.6195,2,FALLA_PROBABLE
77.11,6.17,81.27,0.7048,2,FALLA_PROBABLE
82.84,3.51,64.89,0.5991,2,FALLA_PROBABLE
60.3,3.42,66.44,0.4873,1,PREVENTIVO
82.36,6.53,70.29,0.716,2,FALLA_PROBABLE
82.93,9.61,81.32,0.8542,2,FALLA_PROBABLE
57.09,3.73,63.8,0.4756,1,PREVENTIVO
57.74,5.41,75.63,0.5673,2,FALLA_PROBABLE
75.92,9.09,77.14,0.7906,2,FALLA_PROBABLE
69.9,7.41,78.18,0.7042,2,FALLA_PROBABLE
71.41,7.15,95.46,0.7459,2,FALLA_PROBABLE
91.25,4.57,85.14,0.7292,2,FALLA_PROBABLE
94.18,5.24,83.56,0.7633,2,FALLA_PROBABLE
87.76,4.96,79.57,0.7112,2,FALLA_PROBABLE
82.14,3.58,98.91,0.6834,2,FALLA_PROBABLE
91.83,8.33,88.65,0.8722,2,FALLA_PROBABLE
81.28,7.38,89.69,0.7889,2,FALLA_PROBABLE
97.37,6.7,81.6,0.8255,2,FALLA_PROBABLE
93.39,5.2,68.69,0.7207,2,FALLA_PROBABLE
56.93,3.03,72.63,0.4723,1,PREVENTIVO
64.63,4.85,68.48,0.5642,1,PREVENTIVO
66.87,8.72,66.96,0.7071,2,FALLA_PROBABLE
90.44,8.94,60.09,0.8153,2,FALLA_PROBABLE
61.93,9.67,78.74,0.745,2,FALLA_PROBABLE
70.19,6.13,68.09,0.6356,2,FALLA_PROBABLE
86.9,7.31,92.2,0.8209,2,FALLA_PROBABLE
90.55,3.63,76.98,0.6721,2,FALLA_PROBABLE
78.81,5.39,64.16,0.6431,2,FALLA_PROBABLE
93.42,3.99,99.45,0.7553,2,FALLA_PROBABLE
64.1,4.35,92.37,0.6036,2,FALLA_PROBABLE
77.81,3.63,92.06,0.6462,2,FALLA_PROBABLE
62.89,5.72,69.01,0.5871,2,FALLA_PROBABLE
66.17,3.2,90.67,0.5697,2,FALLA_PROBABLE
57.38,9.62,96.72,0.7655,2,FALLA_PROBABLE
79.9,9.81,92.55,0.8744,2,FALLA_PROBABLE
99.51,3.09,95.56,0.7446,2,FALLA_PROBABLE
78.2,6.0,87.79,0.7206,2,FALLA_PROBABLE
59.83,8.4,80.08,0.6934,2,FALLA_PROBABLE
68.62,7.91,69.27,0.6933,2,FALLA_PROBABLE
72.9,5.23,93.16,0.6804,2,FALLA_PROBABLE
75.9,6.39,63.71,0.6623,2,FALLA_PROBABLE
61.01,3.75,76.19,0.5267,1,PREVENTIVO
59.76,6.95,96.0,0.6821,2,FALLA_PROBABLE
98.4,8.96,94.88,0.9427,2,FALLA_PROBABLE
99.97,9.3,98.97,0.9728,2,FALLA_PROBABLE
96.08,3.9,73.35,0.7003,2,FALLA_PROBABLE
96.94,6.39,93.12,0.8411,2,FALLA_PROBABLE
75.32,3.51,78.08,0.5946,2,FALLA_PROBABLE
55.3,5.76,76.42,0.5693,2,FALLA_PROBABLE
84.02,4.92,99.68,0.7414,2,FALLA_PROBABLE
92.42,3.71,78.91,0.6891,2,FALLA_PROBABLE
65.59,9.12,93.6,0.7813,2,FALLA_PROBABLE
74.25,6.98,67.66,0.6849,2,FALLA_PROBABLE
76.0,9.84,73.71,0.8086,2,FALLA_PROBABLE
69.29,6.11,75.19,0.6483,2,FALLA_PROBABLE
81.23,6.99,87.79,0.7702,2,FALLA_PROBABLE
87.29,8.68,68.84,0.8123,2,FALLA_PROBABLE
92.33,5.62,75.52,0.7471,2,FALLA_PROBABLE
95.52,3.24,89.01,0.7135,2,FALLA_PROBABLE
98.84,7.56,86.26,0.8743,2,FALLA_PROBABLE
88.28,3.21,70.6,0.6303,2,FALLA_PROBABLE
87.6,9.17,74.12,0.8444,2,FALLA_PROBABLE
84.09,3.43,77.6,0.6346,2,FALLA_PROBABLE
84.07,3.54,85.77,0.6586,2,FALLA_PROBABLE
89.54,7.35,97.84,0.8495,2,FALLA_PROBABLE
87.78,7.42,68.9,0.7708,2,FALLA_PROBABLE
65.06,7.55,79.51,0.6884,2,FALLA_PROBABLE
77.11,5.36,83.64,0.6822,2,FALLA_PROBABLE
58.39,3.64,85.55,0.5332,2,FALLA_PROBABLE
83.91,9.84,73.78,0.8483,2,FALLA_PROBABLE
85.81,9.01,69.2,0.8174,2,FALLA_PROBABLE
90.0,8.41,63.67,0.8037,2,FALLA_PROBABLE
60.66,8.3,87.34,0.712,2,FALLA_PROBABLE
81.08,9.81,96.06,0.8888,2,FALLA_PROBABLE
55.78,4.3,89.4,0.5528,2,FALLA_PROBABLE
77.9,5.25,87.82,0.6927,2,FALLA_PROBABLE
73.39,3.37,93.13,0.6179,2,FALLA_PROBABLE
95.89,3.19,97.2,0.734,2,FALLA_PROBABLE
79.08,5.46,63.35,0.6449,2,FALLA_PROBABLE
78.49,4.84,68.0,0.6319,2,FALLA_PROBABLE
91.71,4.43,69.99,0.6887,2,FALLA_PROBABLE
74.58,3.43,99.85,0.6425,2,FALLA_PROBABLE
78.5,6.1,85.16,0.7189,2,FALLA_PROBABLE
89.07,9.45,71.37,0.8545,2,FALLA_PROBABLE
61.52,9.31,70.42,0.7097,2,FALLA_PROBABLE
86.67,6.25,65.77,0.7164,2,FALLA_PROBABLE
91.03,6.44,71.61,0.7594,2,FALLA_PROBABLE
55.93,5.85,79.99,0.5843,2,FALLA_PROBABLE
60.87,7.48,65.6,0.6302,2,FALLA_PROBABLE
78.77,8.11,80.9,0.7798,2,FALLA_PROBABLE
56.09,8.03,85.54,0.6755,2,FALLA_PROBABLE
81.27,5.35,76.82,0.6856,2,FALLA_PROBABLE
62.6,7.97,61.62,0.6459,2,FALLA_PROBABLE
69.05,4.85,91.58,0.6441,2,FALLA_PROBABLE
71.99,6.07,96.23,0.7129,2,FALLA_PROBABLE
65.05,9.03,67.49,0.71,2,FALLA_PROBABLE
78.45,3.91,90.74,0.6561,2,FALLA_PROBABLE
92.86,9.38,75.73,0.882,2,FALLA_PROBABLE
73.11,4.86,70.24,0.6113,1,PREVENTIVO
59.69,6.1,94.69,0.6485,2,FALLA_PROBABLE
66.35,9.44,78.7,0.7589,2,FALLA_PROBABLE
70.35,4.27,90.77,0.6283,2,FALLA_PROBABLE
68.65,8.91,76.04,0.7453,2,FALLA_PROBABLE
90.92,9.58,64.59,0.8514,2,FALLA_PROBABLE
81.67,3.47,74.83,0.6167,2,FALLA_PROBABLE
75.76,4.73,87.51,0.6632,2,FALLA_PROBABLE
61.46,6.87,73.11,0.6307,2,FALLA_PROBABLE
83.91,3.2,85.05,0.6443,2,FALLA_PROBABLE
69.72,7.38,74.18,0.6923,2,FALLA_PROBABLE
94.81,4.82,73.3,0.7259,2,FALLA_PROBABLE
78.69,3.3,76.64,0.6007,2,FALLA_PROBABLE
69.06,6.22,71.92,0.6427,2,FALLA_PROBABLE
65.16,7.67,64.76,0.656,2,FALLA_PROBABLE
75.53,3.33,81.43,0.5976,2,FALLA_PROBABLE
65.57,5.45,71.45,0.5972,2,FALLA_PROBABLE
62.94,9.42,91.25,0.7726,2,FALLA_PROBABLE
96.41,5.54,71.48,0.7545,2,FALLA_PROBABLE
97.91,8.3,81.47,0.8837,2,FALLA_PROBABLE
72.41,3.11,67.56,0.5397,1,PREVENTIVO
71.41,4.74,64.32,0.5837,1,PREVENTIVO
74.08,8.81,72.46,0.7598,2,FALLA_PROBABLE
59.8,4.83,64.13,0.5285,1,PREVENTIVO
89.45,7.59,61.3,0.7662,2,FALLA_PROBABLE
59.49,7.72,78.5,0.6637,2,FALLA_PROBABLE
65.01,7.49,87.22,0.7051,2,FALLA_PROBABLE
58.58,4.19,83.08,0.5471,1,PREVENTIVO
91.87,4.65,92.2,0.7525,2,FALLA_PROBABLE
78.39,4.97,99.33,0.7143,2,FALLA_PROBABLE
86.95,7.72,65.39,0.7684,2,FALLA_PROBABLE
76.37,3.95,77.7,0.6143,2,FALLA_PROBABLE
77.04,3.74,72.87,0.5981,2,FALLA_PROBABLE
84.12,9.97,67.79,0.839,2,FALLA_PROBABLE
92.52,3.03,83.63,0.6778,2,FALLA_PROBABLE
85.65,4.97,79.5,0.701,2,FALLA_PROBABLE
95.95,4.77,96.49,0.7878,2,FALLA_PROBABLE
55.09,4.35,91.73,0.5569,2,FALLA_PROBABLE
98.69,8.3,83.8,0.8933,2,FALLA_PROBABLE
62.2,6.96,61.79,0.6092,2,FALLA_PROBABLE
73.11,8.8,84.2,0.7839,2,FALLA_PROBABLE
89.37,5.28,89.95,0.7566,2,FALLA_PROBABLE
56.48,7.86,69.8,0.6321,2,FALLA_PROBABLE
73.94,5.25,92.86,0.6857,2,FALLA_PROBABLE
83.8,6.89,98.65,0.8066,2,FALLA_PROBABLE
78.61,9.5,69.52,0.7994,2,FALLA_PROBABLE
94.54,5.24,67.14,0.724,2,FALLA_PROBABLE
73.63,9.91,82.18,0.8206,2,FALLA_PROBABLE
71.43,6.81,86.77,0.7123,2,FALLA_PROBABLE
60.41,6.68,82.07,0.641,2,FALLA_PROBABLE
55.61,7.89,60.0,0.6043,2,FALLA_PROBABLE
69.95,4.37,81.52,0.6064,1,PREVENTIVO
79.58,5.78,80.96,0.7026,2,FALLA_PROBABLE
76.56,4.12,88.98,0.6495,2,FALLA_PROBABLE
93.12,4.08,96.33,0.7493,2,FALLA_PROBABLE
99.94,3.07,62.82,0.6642,2,FALLA_PROBABLE
99.33,6.8,95.99,0.8745,2,FALLA_PROBABLE
74.08,8.17,97.58,0.8002,2,FALLA_PROBABLE
64.23,7.95,78.7,0.6962,2,FALLA_PROBABLE
97.51,5.74,64.51,0.7498,2,FALLA_PROBABLE
67.11,5.44,99.12,0.6737,2,FALLA_PROBABLE
58.05,7.05,82.45,0.6431,2,FALLA_PROBABLE
75.04,8.87,87.16,0.8035,2,FALLA_PROBABLE
60.71,8.14,84.79,0.7003,2,FALLA_PROBABLE
62.5,8.75,83.77,0.7282,2,FALLA_PROBABLE
93.2,9.53,86.49,0.9156,2,FALLA_PROBABLE
73.4,5.32,90.76,0.6803,2,FALLA_PROBABLE
65.7,7.09,88.14,0.6969,2,FALLA_PROBABLE
72.57,6.92,90.85,0.732,2,FALLA_PROBABLE
83.66,6.78,85.79,0.7702,2,FALLA_PROBABLE
67.12,5.27,84.36,0.6308,2,FALLA_PROBABLE
57.39,3.99,90.95,0.5538,2,FALLA_PROBABLE
65.34,4.68,74.53,0.5767,1,PREVENTIVO
78.6,5.44,93.81,0.7179,2,FALLA_PROBABLE
61.68,6.61,68.84,0.6118,2,FALLA_PROBABLE
73.0,4.51,80.63,0.6244,1,PREVENTIVO
82.4,9.21,63.27,0.7926,2,FALLA_PROBABLE
81.99,5.45,98.4,0.7468,2,FALLA_PROBABLE
79.98,5.56,60.74,0.6463,2,FALLA_PROBABLE
83.63,7.11,63.45,0.7256,2,FALLA_PROBABLE
87.38,7.21,90.32,0.8151,2,FALLA_PROBABLE
99.13,9.13,94.33,0.9509,2,FALLA_PROBABLE
97.07,5.08,77.14,0.7562,2,FALLA_PROBABLE
80.48,7.39,66.27,0.7268,2,FALLA_PROBABLE
56.9,6.25,91.23,0.6313,2,FALLA_PROBABLE
77.86,7.78,87.59,0.7804,2,FALLA_PROBABLE
67.37,8.96,96.89,0.7925,2,FALLA_PROBABLE
58.64,3.5,98.1,0.5608,2,FALLA_PROBABLE
98.13,6.31,66.47,0.7777,2,FALLA_PROBABLE
67.58,8.48,72.03,0.7149,2,FALLA_PROBABLE
88.24,4.89,70.3,0.6882,2,FALLA_PROBABLE
92.88,7.03,66.97,0.778,2,FALLA_PROBABLE
63.27,9.38,80.67,0.7463,2,FALLA_PROBABLE
72.9,8.15,93.61,0.7836,2,FALLA_PROBABLE
99.1,6.45,67.42,0.7899,2,FALLA_PROBABLE
55.96,3.39,85.51,0.5123,2,FALLA_PROBABLE
56.01,6.2,60.83,0.5491,2,FALLA_PROBABLE
80.64,6.48,94.56,0.7666,2,FALLA_PROBABLE
98.4,7.6,99.77,0.9075,2,FALLA_PROBABLE
75.09,7.8,86.3,0.7642,2,FALLA_PROBABLE
82.76,5.31,99.78,0.7491,2,FALLA_PROBABLE
95.71,8.32,94.93,0.9069,2,FALLA_PROBABLE
73.98,3.17,87.5,0.5996,2,FALLA_PROBABLE
67.08,8.73,89.16,0.7637,2,FALLA_PROBABLE
55.06,5.38,86.13,0.5788,2,FALLA_PROBABLE
60.0,8.46,75.21,0.6842,2,FALLA_PROBABLE
61.86,7.93,71.74,0.666,2,FALLA_PROBABLE
84.05,7.78,91.39,0.8212,2,FALLA_PROBABLE
85.53,3.03,98.92,0.6811,2,FALLA_PROBABLE
70.52,7.01,61.59,0.6518,2,FALLA_PROBABLE
95.33,6.14,65.56,0.7554,2,FALLA_PROBABLE
86.25,8.47,62.02,0.7827,2,FALLA_PROBABLE
97.24,8.66,78.92,0.8867,2,FALLA_PROBABLE
76.81,4.12,71.49,0.6068,2,FALLA_PROBABLE
76.56,5.02,75.45,0.6472,2,FALLA_PROBABLE
97.87,9.7,97.76,0.9732,2,FALLA_PROBABLE
78.91,5.33,65.28,0.6444,2,FALLA_PROBABLE
79.15,3.21,84.72,0.6198,2,FALLA_PROBABLE
93.64,7.72,61.48,0.7921,2,FALLA_PROBABLE
86.09,5.92,70.68,0.7144,2,FALLA_PROBABLE
75.71,7.39,86.99,0.7548,2,FALLA_PROBABLE
77.72,8.74,95.58,0.8334,2,FALLA_PROBABLE
61.06,7.75,66.28,0.6421,2,FALLA_PROBABLE
55.69,8.47,82.55,0.6812,2,FALLA_PROBABLE
94.4,6.2,68.59,0.7604,2,FALLA_PROBABLE
89.97,6.03,82.21,0.7664,2,FALLA_PROBABLE
84.36,4.31,80.05,0.6728,2,FALLA_PROBABLE
76.61,5.41,77.97,0.6673,2,FALLA_PROBABLE
87.75,5.43,73.27,0.7119,2,FALLA_PROBABLE
73.61,5.27,75.37,0.6408,2,FALLA_PROBABLE
79.33,3.17,98.26,0.6533,2,FALLA_PROBABLE
89.3,4.87,98.71,0.7638,2,FALLA_PROBABLE
76.46,4.17,76.03,0.6185,2,FALLA_PROBABLE
94.37,6.57,64.46,0.763,2,FALLA_PROBABLE
57.02,3.38,73.74,0.4876,1,PREVENTIVO
66.75,7.49,73.62,0.6799,2,FALLA_PROBABLE
66.22,5.0,84.87,0.6183,1,PREVENTIVO
70.71,7.09,85.42,0.7154,2,FALLA_PROBABLE
98.91,5.0,78.2,0.7652,2,FALLA_PROBABLE
67.9,3.83,87.97,0.5934,2,FALLA_PROBABLE
71.73,5.3,89.81,0.6688,2,FALLA_PROBABLE
64.54,4.37,61.61,0.5297,1,PREVENTIVO
82.15,5.34,64.24,0.6584,2,FALLA_PROBABLE
57.96,3.73,75.76,0.5098,1,PREVENTIVO
60.43,6.74,77.63,0.6323,2,FALLA_PROBABLE
94.36,7.58,73.93,0.8221,2,FALLA_PROBABLE
80.37,4.14,82.99,0.6544,2,FALLA_PROBABLE
97.26,7.66,69.85,0.8289,2,FALLA_PROBABLE
96.9,4.06,63.06,0.6843,2,FALLA_PROBABLE
85.05,6.22,98.47,0.7892,2,FALLA_PROBABLE
75.79,3.61,80.79,0.6073,2,FALLA_PROBABLE
93.73,8.0,75.1,0.8363,2,FALLA_PROBABLE
86.37,6.23,97.63,0.7938,2,FALLA_PROBABLE
63.72,3.36,70.56,0.5126,1,PREVENTIVO
83.07,3.02,83.73,0.6303,2,FALLA_PROBABLE
69.93,4.09,63.97,0.5526,1,PREVENTIVO
66.62,7.79,82.94,0.7132,2,FALLA_PROBABLE
67.21,4.77,84.18,0.6134,1,PREVENTIVO
98.62,5.14,79.2,0.771,2,FALLA_PROBABLE
86.38,6.62,83.29,0.7717,2,FALLA_PROBABLE
87.19,5.93,75.64,0.7324,2,FALLA_PROBABLE
88.18,7.9,81.06,0.8202,2,FALLA_PROBABLE
76.62,6.22,72.29,0.6814,2,FALLA_PROBABLE
87.72,6.66,62.23,0.7274,2,FALLA_PROBABLE
68.18,3.57,84.73,0.5777,1,PREVENTIVO
83.55,4.14,62.69,0.6193,2,FALLA_PROBABLE
86.24,8.86,89.44,0.8649,2,FALLA_PROBABLE
83.81,3.19,72.85,0.613,2,FALLA_PROBABLE
84.85,3.94,76.8,0.6541,2,FALLA_PROBABLE
71.67,7.88,79.6,0.7331,2,FALLA_PROBABLE
57.8,9.35,99.8,0.7656,2,FALLA_PROBABLE
78.92,9.51,97.06,0.87,2,FALLA_PROBABLE
82.95,6.76,98.74,0.7984,2,FALLA_PROBABLE
74.88,7.01,74.97,0.7073,2,FALLA_PROBABLE
94.19,3.66,66.82,0.6661,2,FALLA_PROBABLE
78.21,4.59,79.84,0.6513,2,FALLA_PROBABLE
65.88,9.07,64.37,0.7077,2,FALLA_PROBABLE
78.41,7.83,73.94,0.7509,2,FALLA_PROBABLE
96.34,3.76,89.46,0.7371,2,FALLA_PROBABLE
89.42,9.92,73.11,0.8772,2,FALLA_PROBABLE
87.26,4.41,92.44,0.7218,2,FALLA_PROBABLE
86.19,3.39,89.97,0.6745,2,FALLA_PROBABLE
68.0,5.23,80.0,0.6232,2,FALLA_PROBABLE
96.27,8.36,99.75,0.9234,2,FALLA_PROBABLE
91.49,6.26,90.86,0.8036,2,FALLA_PROBABLE
69.98,9.37,71.32,0.7563,2,FALLA_PROBABLE
60.65,8.75,68.05,0.6797,2,FALLA_PROBABLE
77.31,3.38,68.22,0.5755,2,FALLA_PROBABLE
75.91,7.44,98.27,0.7856,2,FALLA_PROBABLE
60.84,8.21,61.78,0.6458,2,FALLA_PROBABLE
72.12,8.47,94.13,0.7923,2,FALLA_PROBABLE
72.45,8.81,70.95,0.7481,2,FALLA_PROBABLE
64.34,7.76,60.08,0.6435,2,FALLA_PROBABLE
84.23,9.77,89.89,0.8877,2,FALLA_PROBABLE
98.67,4.46,88.98,0.7718,2,FALLA_PROBABLE
